,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
68,12/9/2004 7:30,1102573824,altr,22.2,10.44776119402984,1189.23999,4.833345470919912,5.614415723109927,3.22,32.46,8.48,7,26.39,30.84,16.7,22.87,2.587,8260000000,7280000000,30.83,1.72,7.32,21.19,7.32,561330000,21.19,262290000.00000003,0.684,70,16.2,1150000000,3.09,3.22,3.22,3.232,327040000,2.313,2.07,86.91,17780000,2.171,4.88,17880000,outperform
69,2/4/2005 8:02,1107500537,altr,18.87,-6.119402985,1203.030029,6.048958748896259,-12.16836173,3.595,26.21,7.19,5.94,27.07,30.99,17.13,23.54,2.658,7030000000,5820000000,24.19,1.62,5.73,18.49,5.73,561330000,18.49,275110000,0.72,70,16.2,1200000000,3.23,3.595,3.595,3.232,327040000,2.337,1.15,83.96,13410000,2.27,3.64,18320000,underperform
70,5/2/2005 10:15,1115025347,altr,20.73,3.134328358,1162.160034,2.4462054432074956,0.6881229150014545,3.356,28.17,7.43,5.91,26.98,30.39,16.78,23.15,2.726,7720000000,6430000000,23.29,1.42,6.2,20.39,6.2,706200000,20.39,280120000,0.74,77.3,22.9,1210000000,3.25,3.356,3.356,3.505,313990000,2.659,1.13,85.64,14120000,2.455,3.84,12040000,outperform
71,7/22/2011 14:48,1311342510,alxn,57.13,144.77292202227937,1345.02002,15.576371213748653,129.19655080853073,7.24,104.06,17.7,11.58,17.46,28.88,10.69,12.52,3.28,10150000000,10150000000,38.09,1.18,17.22,55.37,17.22,476520000,55.37,102930000,0.55,28.2,41.3,348780000,1.9,65230000.00000001,3.08,4.9,10150000000,0.55,1.58,100.8,5700000,4.7,3.7,5880000,outperform
72,9/28/2011 11:28,1317205724,alxn,66.99,187.0179948586118,1151.060059,-1.090435317,188.10843017547538,0.22,109.28,19.04,12.96,17.85,28.94,11.35,13.28,3.59,12000000000,12000000000,40.85,1.53,18.47,59.54,18.47,476520000,59.54,115900000,0.61,59.6,47.6,368010000,1.99,2060000,3.73,5.17,12000000000,0.53,1.58,100.8,5470000,4,3.6,5840000,outperform
73,9/16/2004 23:22,1095373327,amat,16.78,-19.01544402,1123.5,7.328113388744237,-26.3435574,0.061,31.72,4.05,3.13,12.97,17.5,8.46,10.88,4.074,28500000000,22870000000,14.72,0.94,3.25,14.43,3.25,1600000000,14.43,911750000,0.529,155.4,11.6,6600000000,3.88,558320000,4.595,5.361,1390000000,2.276,0.87,69.02,36690000,1.204,2.18,34350000,underperform
74,10/18/2004 20:51,1098129093,amat,15.86,-23.45559846,1114.02002,6.422489562875937,-29.87808802,0.061,29.98,3.79,2.93,12.97,17.5,8.46,10.88,4.074,26930000000,20620000000,15.25,1.03,2.93,13.01,2.93,1600000000,13.01,911750000,0.529,155.4,11.6,6600000000,3.88,558320000,4.595,5.361,1390000000,2.305,0.87,68.73,41100000,1.231,2.44,36690000,underperform
75,12/9/2004 7:35,1102574116,amat,17.27,-16.65057915,1189.23999,13.608263901334283,-30.25884305,0.049,21.94,3.72,3.19,16.86,22.01,12.03,15.61,4.652,29330000000,23700000000,17.62,1.63,2.96,13.44,2.96,1600000000,13.44,1350000000,0.787,155.4,11.6,6580000000,3.87,456300000,4.494,5.501,1390000000,2.292,0.31,68.22,37640000,1.054,2.22,37710000,underperform
76,9/2/2011 18:17,1314983826,amgn,54.69,-16.98542805,1173.969971,15.068021495609083,-32.05344955,54.38,11.37,3.32,1.98,29.72,34.88,7.62,18.67,16.3,45600000000,45600000000,9.73,1.45,2.98,7.13,2.98,12830000000,7.13,4550000000,4.81,2.7,4.1,19170000000,20.75,13930000000,5.56,27.72,45600000000,0.5,0.12,80.6,11700000,1.4,1.3,9940000,underperform
77,11/3/2011 7:54,1320303244,amgn,54.8,-16.8184578,1261.150024,23.613074998167832,-40.4315328,60.57,13.57,3.12,2.05,24.41,34.23,7.4,15.84,16.67,44760000000,44760000000,9.66,1.39,2.9,7.07,2.9,12830000000,7.07,3770000000,4.04,63.3,3.4,17680000000,20.11,14260000000,4.6,26.8,44760000000,0.62,0.12,80.6,21120000,3.7,2.3,19580000,underperform
78,1/3/2012 15:47,1325602045,amgn,64.66,-1.851851852,1277.060059,25.172515439235028,-27.02436729,60.57,16.01,3.64,2.4,24.41,33.97,7.35,15.84,16.67,52870000000,52870000000,11.05,1.6,3.42,8.38,3.42,12830000000,8.38,3770000000,4.04,63.3,3.4,17680000000,20.17,14260000000,4.6,26.8,5540000000,0.6,0.12,80.6,38610000,3.5,4.1,21850000,underperform
79,10/7/2011 4:27,1317958046,amt,55.59,277.39307535641547,1155.459961,5.199616356162242,272.1934590002532,158.39,57.91,9.82,6.12,17.29,38.76,5.5,10.88,5.57,27170000000,27170000000,40.58,2.69,12.23,19.83,12.23,1510000000,19.83,384010000,0.96,15.6,27.1,333900000,0.84,5700000000,0.7,8.99,27170000000,0.48,1,95.1,6330000,1.9,1.6,5710000,outperform
80,9/17/2004 2:01,1095382875,an,16.95,0,1128.550049,0,0,0.979,12.74,0.23,1.09,1.9,3.65,4.19,9.35,69.951,4520000000,8270000000,11.15,1.14,0.42,10.48,0.42,2960000000,10.48,371400000,1.33,25.6,0.5,56800000,0.21,4000000000,1.017,15.253,131699999.99999999,0.622,38,76.88,11180000,9.655,6.76,9980000,underperform
81,4/5/2005 7:47,1112687269,an,18.69,10.26548672566373,1181.390015,4.682111001352675,5.583375724311054,0.781,12.89,0.26,1.16,2.04,3.95,4.47,9.55,71.283,4970000000,8189999999.999999,11.4,1.26,0.42,9.63,0.42,3010000000,9.63,396400000,1.45,9.5,0.2,107200000,0.4,3330000000,1.078,16.132,420700000,0.77,29.46,77.42,13110000,14.332,7,11650000,outperform
82,6/22/2011 11:44,1308739459,an,34.62,104.24778761061945,1287.140015,14.05254167863671,90.19524593198274,139.76,22.15,0.4,2.41,1.86,4.03,5.73,11.05,85.38,8020000000,8020000000,16.25,0.96,0.62,13.36,0.62,2130000000,13.36,246800000,1.56,25.7,16.7,84300000,0.57,2990000000,1.09,14.39,8020000000,1.33,30.74,74.1,12560000,20.5,19,13280000,outperform
83,6/29/2011 9:02,1309334547,an,36.42,114.86725663716817,1307.410034,15.84865333695095,99.01860330021722,139.76,23.3,0.42,2.53,1.86,4.03,5.73,11.05,85.38,8289999999.999999,8289999999.999999,17.1,0.96,0.64,13.81,0.64,2130000000,13.81,246800000,1.56,25.7,16.7,84300000,0.57,2990000000,1.09,14.39,8289999999.999999,1.33,30.74,74.1,12120000,13.7,18.3,12560000,outperform
84,8/16/2011 15:42,1313505753,an,35.46,109.20353982300885,1192.76001,5.689597998502237,103.51394182450662,147.35,20.15,0.4,2.46,2.02,4.1,5.9,13.22,89.06,8250000000,8250000000,16.42,0.97,0.63,13.31,0.63,2130000000,13.31,270100000,1.76,52.3,7.5,81800000,0.56,3120000000,1.13,14.52,8250000000,1.13,30.74,74.1,11510000,13.8,17.4,12100000,outperform
85,6/7/2004 20:30,1086636650,anf,37.13,26.035302104548546,1140.420044,10.73652187957132,15.298780224977225,2.688,17.91,2.02,3.54,12.01,19.42,18.74,25.6,17.195,3510000000,2930000000,13.8,0.91,1.71,7.35,1.71,717400000,7.35,205100000,2.073,5.2,7,521070000.00000006,5.52,2.688,2.688,10.298,281900000,1.602,0.37,92.22,3390000,2.106,3.6,3840000,outperform
86,8/10/2004 3:04,1092103456,anf,33.48,13.645621181262715,1079.040039,4.776429979739108,8.869191201523607,2.946,15.77,1.75,3.49,11.8,19.1,18.55,25.24,17.986,3180000000,2560000000,12.26,0.8,1.45,6.27,1.45,717400000,6.27,209230000,2.123,5.2,7,537360000,5.66,2.946,2.946,9.371,336510000,1.587,0.41,88.92,3480000,2.506,3.68,3800000,outperform
87,10/12/2004 5:47,1097556439,anf,37.28,26.54446707399864,1121.839966,8.932368028719557,17.61209904527908,2.617,16.84,1.9,3.74,11.95,19.34,18.3,25.3,18.569,3530000000,2880000000,14.02,0.91,1.58,6.78,1.58,717400000,6.78,217260000,2.214,5.2,7,582150000,6.16,2.617,2.617,9.774,341300000,1.56,0.38,95,3960000,1.937,4.21,3080000,outperform
88,1/28/2005 5:22,1106886147,anf,49.76,68.90699253,1171.359985,13.740837238219259,55.166155294027845,1.958,23.41,2.29,5.69,10.92,17.56,16.98,24.01,19.529,4340000000,3890000000,17.34,1.15,2.05,9.55,2.05,717400000,9.55,206900000,2.126,5.2,7,443410000,5.09,1.958,1.958,8.74,364590000,1.865,7.06,95,3760000,2.112,4.65,2860000,outperform
89,11/15/2011 5:16,1321330586,anf,57.25,94.33129667345553,1257.810059,22.135270992131375,72.19602568132416,1.39,25.99,1.3,2.62,5.27,9.45,7.74,10.74,43.24,4420000000,4420000000,12.75,1.02,1.17,7.48,1.17,2210000000,7.48,199010000,2.2,64.4,22.9,539610000,6.21,26290000,2.23,21.7,4420000000,1.64,1.31,98.4,6670000,3.2,8.9,6340000,outperform
90,12/27/2011 6:24,1324963454,anf,48.53,64.73183978275628,1265.430054,22.875184103514506,41.856655679241776,1.36,21.8,1.07,2.23,5.04,9.03,7.48,10.58,45.58,3710000000,3710000000,11.42,0.9,0.93,6.24,0.93,2210000000,6.24,199880000,2.23,1.7,21.5,488340000,5.68,26320000,2.06,22.16,403720000,1.5,1.31,98.4,5500000,1.2,7.4,5940000,outperform
91,9/23/2004 14:25,1095945910,ann,25.48,0,1108.359985,0,0,3.412,15.04,1.05,1.9,7.07,11.94,10.72,14.64,23.475,1820000000,1540000000,12.25,0.85,0.88,5.85,0.88,866240000,5.85,123820000,1.694,25.9,15,347200000,4.86,3.412,3.412,13.52,186710000,1.54,1.22,95,1450000,1.122,2.05,1560000,underperform
92,10/13/2004 23:19,1097705969,ann,22.08,-13.34379906,1113.650024,0.4772852747837138,-13.82108433,3.412,13.03,0.91,1.65,7.07,11.94,10.72,14.64,23.475,1580000000,1240000000,11.94,0.8,0.71,4.71,0.71,866240000,4.71,123820000,1.694,25.9,15,347200000,4.86,3.412,3.412,13.52,186710000,1.586,2.06,95,2210000,1.531,3.16,1450000,underperform
93,2/7/2005 11:27,1107772046,ann,22.91,-10.08634223,1201.719971,8.423254832679648,-18.50959706,3.2,15.54,0.85,1.63,5.94,9.98,9.16,12.17,24.529,1620000000,1430000000,19.42,1.29,0.79,6.01,0.79,866240000,6.01,107760000,1.47,25.9,15,188730000,2.67,3.2,3.2,13.402,96700000,1.706,2.08,90.23,4260000,3.547,6.17,3350000,underperform
94,4/19/2005 8:16,1113894987,ann,23.85,-6.397174254,1152.780029,4.007727146519094,-10.4049014,2.41,28.77,0.92,1.82,3.41,5.66,5.14,6.65,25.415,1710000000,1450000000,16.22,1.05,0.78,7.92,0.78,947550000,7.92,63280000,0.83,37.3,16.7,254810000,3.55,2.41,2.41,13.121,169260000,1.523,0.81,89.84,5640000,3.762,7.93,4800000,underperform
95,8/18/2011 9:21,1313655676,aon,46.41,0,1140.650024,0,0,53.53,17.41,1.47,1.81,8.55,14.84,3.5,13.01,31.71,18880000000,18880000000,12.02,1.53,1.84,9.41,1.84,8510000000,9.41,876000000,2.67,68.6,48.1,815000000,2.5,4530000000,1.14,25.71,18880000000,0.51,4.11,86,2640000,1.5,0.8,3100000,underperform
96,12/21/2011 15:02,1324476125,aon,46.12,-0.624865331,1243.719971,9.036071085025458,-9.660936416,55.3,16.98,1.32,1.8,8.33,14.6,3.92,13.71,33.17,18480000000,18480000000,12.67,1.43,1.65,8.41,1.65,8510000000,8.41,930000000,2.72,37.5,51.2,902000000,2.79,4580000000,1.14,25.47,1410000000,0.73,4.11,86,4780000,1.8,1.5,4960000,underperform
97,12/28/2011 18:42,1325094122,aon,46.91,1.0773540185304893,1249.640015,9.555077254791687,-8.477723236,55.3,17.27,1.36,1.85,8.33,14.6,3.92,13.71,33.17,18910000000,18910000000,12.89,1.49,1.69,8.6,1.69,8510000000,8.6,930000000,2.72,37.5,51.2,902000000,2.79,4580000000,1.14,25.47,1410000000,0.73,4.11,86,4780000,1.8,1.5,4960000,underperform
98,5/12/2004 19:41,1084387263,apa,40.16,0,1097.280029,0,0,0.319,11.64,3.04,1.93,25.88,44.71,9.4,18.16,13.406,13060000000,15520000000,13.43,1.43,3.55,4.82,3.55,3430000000,4.82,1130000000,3.451,102.4,63.7,61150000,0.19,2190000000,1.08,21.131001,2710000000,0.431,16,80.74,4059999.9999999995,1.697,1.49,3820000,underperform
99,10/27/2004 4:46,1098848809,apa,54.05,34.58665338645419,1125.400024,2.5626999723695887,32.02395341,0.301,14.09,3.8,2.42,27.65,44.2,10.07,19.32,13.943,17620000000,19520000000,10.22,0.87,4.28,5.91,4.28,3430000000,5.91,1260000000,3.835,102.4,63.7,97480000,0.3,2190000000,1.187,22.011999,2780000000,0.442,16.01,77.52,3220000,1.705,1.18,2500000,outperform
100,12/30/2011 22:31,1325280664,apa,90.58,125.54780876494024,1257.599976,14.610668449521189,110.93714031541906,25.81,8.81,2.18,1.3,25.76,49.31,11.58,16.39,41.51,41270000000,41270000000,7.33,0.69,2.6,3.46,2.6,9880000000,3.46,4010000000,10.28,28.8,43.4,586000000,1.53,7200000000,1.14,69.46,9100000000,1.52,0.48,86.4,3990000,1.3,1,4930000,outperform
101,5/13/2011 21:22,1305318128,apc,74.06,77.13465678067448,1337.77002,29.73824964001508,47.39640714065939,60.68,141.34,3.38,1.77,2.39,14.93,1.99,1.54,22.05,46780000000,46780000000,17.98,1.28,4.28,8.52,4.28,8720000000,8.52,260000000,0.52,69.8,3,3460000000,6.96,13220000000,1.65,42.03,46780000000,1.47,0.33,86.3,4500000,1.4,0.9,4550000,outperform
102,9/30/2004 16:49,1096559357,apd,54.2,3.0614185206312974,1114.579956,-1.043211178,4.104629698440014,0.579,21.76,1.76,2.93,8.26,11.83,6.08,14.24,31.077,12320000000,14800000000,17.54,2,2.09,9.76,2.09,1680000000,9.76,567300000,2.491,24.4,16.6,89500000,0.39,2460000000,1.405,18.679001,1000000000,0.715,5.94,85.27,1870000,2.084,0.87,2060000,outperform
103,11/29/2004 2:19,1101691186,apd,56.79,7.986309184255553,1178.569946,4.638071616733243,3.348237568,0.579,22.8,1.83,3.05,8.26,11.83,6.08,14.24,31.077,12910000000,15280000000,16.46,1.8,2.16,10.08,2.16,1680000000,10.08,567300000,2.491,24.4,16.6,89500000,0.39,2460000000,1.405,18.679001,1000000000,0.742,5.94,85.6,1490000,1.324,0.7,1580000,outperform
104,3/15/2005 11:14,1110885275,apd,64.22,22.11447043164099,1197.75,6.340952189,15.77351824,0.541,23.13,1.88,3.05,8.55,11.91,6.55,14.83,33.522,14620000000,16910000000,18.19,2.01,2.19,10.32,2.19,1950000000,10.32,639100000,2.78,52.1,17.7,272700000,1.2,2570000000,1.447,20.856001,1240000000,0.678,5.8,85.13,1910000,2.199,0.89,2320000,outperform
105,7/21/2011 11:46,1311245216,apd,94.13,78.98840083666094,1343.800049,19.307849519719237,59.68055132,72.72,18.67,2.1,3.42,11.56,16.63,7.32,19.65,44.53,24070000000,24070000000,14.5,1.4,2.53,9.85,2.53,2520000000,9.85,1100000000,5.04,20.8,11.2,277200000,1.31,4400000000,1.35,27.49,24070000000,1.24,0.08,85.1,2400000,1.8,1.1,2770000,outperform
106,5/21/2004 16:30,1085153426,aph,31.14,-51.18357109,1093.560059,-2.909440242,-48.27413085,1.476,23.83,2.12,7.84,8.83,16.74,10.03,42.51,14.825,2750000000,3300000000,15.97,1.05,2.5,12.77,2.5,418780000,12.77,116340000,1.307,29.4,16.7,28400000,0.32,527020000,2.225,4.049,155470000,1.984,54.97,80.95,1460000,3.574,3.67,1600000,underperform
107,11/23/2004 18:50,1101232238,apol,75.67,0,1176.939941,0,0,0.034,98.53,7.89,14.81,15.44,24.37,17.94,12.22,10.053,14240000000,13730000000,25.22,1.18,7.63,28.61,7.63,726580000,28.61,137800000,0.768,53.3,32.7,492860000,2.62,32350000,1.836,5.09,480740000,0.085,20.95,80.15,8810000,2.469,5.92,8790000,underperform
108,1/26/2005 7:59,1106722747,apol,77.4,2.286242896788693,1174.069946,-0.24385229,2.530095186954111,1.589,85.34,7.39,18.5,15.77,24.94,19.8,15.7,10.577,14250000000,13870000000,25.54,1.2,7.22,26.46,7.22,1030000000,26.46,168980000,0.907,12.5,34.3,383840000,2.08,1.589,1.589,4.17,515309999.99999994,0.268,20.98,82.98,9650000,4.486,6.64,9030000,outperform
109,3/8/2005 20:47,1110311263,apol,76.22,0.7268402273027582,1219.430054,3.6102193085483734,-2.883379081,1.589,84.04,7.43,18.59,15.77,24.94,19.8,15.7,10.577,14030000000,13890000000,25.16,1.17,7.23,26.5,7.23,1030000000,26.5,168980000,0.91,12.5,34.3,383850000,2.08,1.589,1.589,4.17,515309999.99999994,0.286,20.98,81.67,10590000,5.726,7.28,9790000,underperform
110,4/13/2005 19:34,1113417255,apol,74.99,-0.898638826,1173.790039,-0.267634897,-0.631003929,1.482,73.45,6.8,20.74,15.84,25.15,21.81,19.71,11.053,13620000000,13540000000,24.51,1.16,6.67,24.29,6.67,1030000000,24.29,193050000,1.02,12.5,34.3,263320000,1.45,1.482,1.482,3.666,515309999.99999994,0.148,20.94,86.16,11480000,7.495,8,10590000,underperform
111,5/27/2005 9:09,1117181346,apol,77.8,2.8148539711906904,1198.780029,1.8556671618641176,0.9591868093265727,1.482,76.2,6.96,21.22,15.84,25.15,21.81,19.71,11.053,14130000000,13870000000,25.42,1.18,6.83,24.87,6.83,1030000000,24.87,193050000,1.02,12.5,34.3,263320000,1.45,1.482,1.482,3.666,454320000,0.156,20.94,83.97,12540000,5.756,8.73,12840000,outperform
112,8/10/2004 5:04,1092110683,aro,28.95,0,1079.040039,0,0,2.996,29.01,2.02,9.08,7.39,12.01,20.46,35.92,13.559,1610000000,1500000000,17.03,0.68,1.89,13.81,1.89,229720000,13.81,58400000,0.998,73.4,33.4,104070000,1.88,2.996,2.996,3.176,97720000,1.74,14.94,86.11,4019999.9999999995,2.894,8.52,4540000,underperform
113,1/24/2005 16:39,1106581143,aro,26.31,-9.119170984,1163.75,7.850492839774968,-16.96966382,2.36,19.89,1.64,7.12,8.39,13.62,23.2,40.81,15.771,1460000000,1370000000,14.54,0.74,1.51,9.85,1.51,229720000,9.85,76370000,1.323,73.4,33.4,120660000,2.17,2.36,2.36,3.762,143970000,1.508,6.59,95,3080000,2.69,5.91,3060000,underperform
114,4/5/2005 8:05,1112688312,aro,32.17,11.122625215889473,1181.390015,9.485280648,1.637344568208153,2.881,21.82,1.86,7.54,8.72,14.1,24.17,41.98,16.841,1790000000,1610000000,14.11,0.7,1.67,11.83,1.67,229720000,11.83,84110000,1.47,73.4,33.4,182350000,3.28,2.881,2.881,4.266,143970000,1.54,6.59,95,3640000,3.37,6.99,3510000,outperform
115,11/8/2011 0:58,1320710338,ati,49.62,167.20516962843294,1275.920044,16.166984283705215,151.03818534472774,57.31,26.38,1.06,1.92,3.98,8.01,4.69,8.3,49.4,6480000000,6480000000,13.48,0.42,1.3,11.55,1.3,490300000,11.55,197700000,1.88,130,27.7,431500000,4.06,1630000000,2.75,25.83,6480000000,1.95,6.11,79.1,6090000,2,6.2,5950000,outperform
116,12/29/2011 1:38,1325119105,ati,47.36,155.0350026925148,1263.02002,14.99249307,140.04250962580582,57.31,25.15,1.04,1.88,3.98,8.01,4.69,8.3,49.4,6370000000,6370000000,12.87,0.43,1.28,11.36,1.28,490300000,11.36,197700000,1.88,130,27.7,431500000,4.06,1630000000,2.75,25.84,198500000,1.94,6.11,79.1,6360000,3.2,6.5,6390000,outperform
117,6/22/2004 14:13,1087909986,atvi,14.79,17.287866772402854,1134.410034,10.152940761927058,7.134926010475796,5.966,28.17,2.19,2.48,8.2,11.59,9.1,11.03,6.66,2040000000,1490000000,19.46,1.63,1.57,7.14,1.57,380510000,7.14,77720000,0.525,17.4,9.7,587650000,4.26,5.966,5.966,6.064,67400000,0.977,1.94,82.53,4300000,1.64,3.18,4730000,outperform
118,8/27/2004 19:14,1093630494,atvi,14.48,14.829500396510714,1107.77002,7.566154859045214,7.263345537,6.339,25.27,2,2.35,8.55,12.04,9.4,11.32,6.875,2000000000,1470000000,18.1,1.06,1.47,6.31,1.47,380510000,6.31,85510000,0.573,17.4,9.7,539150000,3.9,6.339,6.339,6.175,38960000,0.976,1.93,80.47,3650000,1.476,2.69,2680000,outperform
119,10/13/2004 12:41,1097667681,atvi,12.75,1.1102299762093621,1113.650024,8.137112196,-7.02688222,6.339,22.25,1.76,2.06,8.55,12.04,9.4,11.32,6.875,1760000000,1220000000,16.14,0.98,1.22,5.27,1.22,380510000,5.27,85510000,0.573,17.4,9.7,539150000,3.9,6.339,6.339,6.175,38960000,1.01,1.93,80.99,4340000,2.163,3.2,3650000,underperform
120,10/14/2004 0:45,1097711107,atvi,12.7,0.7137192704203003,1103.290039,7.131141885854646,-6.417422615,6.339,22.16,1.76,2.06,8.55,12.04,9.4,11.32,6.875,1760000000,1220000000,16.08,0.98,1.22,5.27,1.22,380510000,5.27,85510000,0.573,17.4,9.7,539150000,3.9,6.339,6.339,6.175,38960000,1.01,1.93,80.99,4340000,2.163,3.2,3650000,underperform
121,4/19/2005 16:14,1113923687,atvi,15.38,21.96669310071373,1152.780029,11.93669523375316,10.02999786696057,3.893,22.39,2.11,2.81,10.36,14.08,12.85,16.1,6.692,2920000000,2170000000,21.66,1.27,1.59,6.39,1.59,380510000,6.39,141430000,0.69,17.4,9.7,713180000,3.75,3.893,3.893,5.411,117450000,1.39,10.4,62.88,4120000,1.658,2.42,5200000,outperform
122,7/8/2004 15:19,1089296341,avp,46.34,0,1109.109985,0,0,2.701,31.02,3.02,51.64,10.11,15.46,21.01,394.69,14.924,21870000000,22230000000,23.52,1.75,3.1,18.01,3.1,4260000000,18.01,714000000,1.494,24.4,10.4,562000000,1.19,1130000000,1.44,0.889,773400000,0.582,27.99,84.55,11200000,6.049,3.3,7820000,underperform
123,11/1/2004 17:43,1099327412,avp,37.81,-18.40742339,1130.51001,1.9294772646014826,-20.33690066,1.842,23.28,2.53,31.44,10.66,15.64,22.27,240.23,15.451,17880000000,19160000000,18.91,1.61,2.59,14.95,2.59,4260000000,14.95,774800000,1.624,24.4,10.4,641900000,1.36,1100000000,1.469,1.258,859900000,0.467,27.99,86.16,10340000,4.301,3.04,8670000,underperform
124,2/7/2005 1:59,1107737941,avp,45.07,-2.740612861,1201.719971,8.349937089422193,-11.09054995,0.966,25.45,2.78,29.65,11.06,15.86,22.91,138.94,16.212,21320000000,21460000000,20.03,1.67,2.77,15.75,2.77,4260000000,15.75,846100000,1.77,24.4,10.4,769600000,1.63,918000000,1.643,1.499,888000000,0.35,0.56,85.23,6240000,2.155,1.33,8090000,underperform
125,3/24/2005 10:06,1111658774,avp,41.89,-9.60293483,1171.420044,5.618023446,-15.22095828,0.966,23.65,2.48,20.2,11.06,15.86,22.91,138.94,16.212,19750000000,19900000000,18.62,1.49,2.57,14.6,2.57,4840000000,14.6,846100000,1.77,27.3,12.7,769600000,1.63,918000000,1.643,2.015,882600000,0.295,0.56,84.66,6170000,3.174,1.32,6740000,underperform
126,1/23/2012 10:18,1327310305,avp,18.58,-59.90504963,1316,18.65369690995974,-78.55874654,176.3,10.92,0.7,4.37,6.51,11.26,10.25,43.96,26.56,10250000000,10250000000,10.68,1.59,0.9,6.75,0.9,6820000000,6.75,736300000,1.7,1.5,5.7,1010000000,2.34,3250000000,1.44,4.25,613800000,1.41,0.17,85.6,9100000,1.6,2.3,9850000,underperform
127,8/25/2004 17:02,1093449744,avy,61.23,0,1104.959961,0,0,0.914,27.18,1.34,4.41,4.51,6.08,5.57,17.23,49.959,6760000000,7940000000,18.39,1.68,1.59,14.52,1.59,1460000000,14.52,225800000,2.253,4.2,13.2,28000000,0.25,1260000000,0.977,13.787,361900000,0.68,11.92,74.03,2540000,6.729,2.61,2280000,underperform
128,3/7/2005 0:26,1110151588,avy,60.61,-1.012575535,1225.310059,10.891806241656198,-11.90438178,0.782,21.78,1.12,3.85,5.24,6.99,6.7,19.94,53.143,6070000000,7190000000,16.84,1.53,1.35,11.62,1.35,1460000000,11.62,279700000,2.78,4.2,13.2,84800000,0.85,1210000000,1.102,15.472,401100000,0.482,26.47,83.46,1790000,3.453,2.42,2430000,underperform
129,4/5/2005 11:01,1112698891,avy,61.48,0.4082965866405357,1181.390015,6.916997601508561,-6.508701015,0.782,22.09,1.27,3.97,5.24,6.99,6.7,19.94,53.143,6790000000,7920000000,16.89,1.56,1.48,12.79,1.48,1580000000,12.79,279700000,2.78,4.4,12.1,84800000,0.77,1210000000,1.112,15.469,516900000,0.499,9.47,75.34,1790000,5.336,1.79,1790000,underperform
130,4/29/2011 7:55,1304060147,avy,42.5,-30.58958027,1363.609985,23.408090168798434,-53.99767044,81.25,14.31,0.7,2.72,4.87,7,5.64,21.07,61.56,5750000000,5750000000,11.84,2.01,0.88,8.18,0.88,1830000000,8.18,316900000,2.97,128.9,7.6,127500000,1.19,1340000000,1.07,15.62,5750000000,1.53,4.55,85.9,2680000,3.6,2.5,2220000,underperform
131,5/11/2005 16:27,1115825272,azo,84.37,-9.347802729,1171.109985,13.716561857743839,-23.06436459,4.942,12.25,1.18,17.51,10.01,17.24,14.56,214.47,68.985,6720000000,8560000000.000001,10.23,0.85,1.51,7.71,1.51,2760000000,7.71,569420000,6.89,9.4,3.3,80140000,1.01,1900000000,1.123,4.832,569530000,0.277,27.78,95,5460000,3.533,9.49,5580000,underperform
